investor_name,portfolio_name,holding_id,isin,value_usd,company_name,asset_type,valid_input,direct_holding,security_mapped_sector,financial_sector,sectors_with_assets,has_ald_in_fin_sector,flag
Test,auto_eq_cb_full,BR259587,US842400EZ22,4361827,Southern Cal Edison,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR647179,US144577AJ24,43950,Carrizo Oil & Gas Inc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR422521,US81783QAC96,323200,Seven Generations Energy,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Power,FALSE,Included in analysis
Test,auto_eq_cb_full,BR640082,US595620AB14,1360886,Midamerican Energy Co,Bonds,TRUE,TRUE,Power,Power,Aviation + Coal + Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR494168,US65339KAG58,3607170,Nextera Energy Capital,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR4071,US202795HK91,6545500,Commonwealth Edison Co,Bonds,TRUE,TRUE,Power,Power,Aviation + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR207993,US664397AM81,8682697,Eversource Energy,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR400339,CA29250ZAS70,1673121,Enbridge Pipelines Inc,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR463072,US02665WBH34,709898,American Honda Finance Corp,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR22836,US263901AF72,12060660,Duke Energy Indiana Llc,Bonds,TRUE,TRUE,Power,Power,Aviation + Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR8398,US00386SAB88,13649412,Taqa Abu Dhabi Natl Ener,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR49301,US96950FAG90,2076780,Williams Companies Inc,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR122479,US012873AK13,24327163,Ovintiv Inc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR51186,US87305QCC33,13566150,NA,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR434385,US629377CA80,328122,Nrg Energy Inc,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR210644,US26442EAE05,5083500,Duke Energy Ohio Inc,Bonds,TRUE,TRUE,Power,Power,Aviation + Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR269352,US976657AL02,40895708,Wec Energy Group Inc,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR445968,US806851AE12,3088320,NA,Bonds,TRUE,TRUE,Other,Other,Oil&Gas + Power,FALSE,Included in analysis
Test,auto_eq_cb_full,BR133838,US209111EU37,14359080,Con Edison Co Of Ny Inc,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR529500,US74733VAC46,409803,Qep Resources Inc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas,TRUE,Included in analysis
Test,auto_eq_cb_full,BR89053,US202795JF88,4006204,Commonwealth Edison Co,Bonds,TRUE,TRUE,Power,Power,Aviation + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR462988,US565849AK29,4277923,Marathon Oil Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR92126,US85771PAQ54,21082842,Equinor Asa,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR6520,US701885AD73,2525000,Parsley Energy Llc/Finan,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR418341,US71654QBU58,101350,Petroleos Mexicanos,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR128260,US26442CAS35,29766146,Duke Energy Carolinas Llc,Bonds,TRUE,TRUE,Power,Power,Aviation + Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR619502,US906548CJ95,329397,Union Electric Co,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR319003,US096630AF58,7119353,Boardwalk Pipelines Lp,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR145877,US31428XAS53,5999568,Fedex Corp,Bonds,TRUE,TRUE,Other,Other,Aviation,FALSE,Included in analysis
Test,auto_eq_cb_full,BR650077,US345370CQ17,349875,NA,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR102509,US30161MAN39,15422930,Exelon Generation Co Llc,Bonds,TRUE,TRUE,Power,Power,Aviation + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR136586,US023551AJ38,7276530,Hess Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR434379,US95709TAP57,2516100,Evergy Kansas Central Inc,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR489763,US806851AG69,2102620,NA,Bonds,TRUE,TRUE,Other,Other,Oil&Gas + Power,FALSE,Included in analysis
Test,auto_eq_cb_full,BR644010,US450913AE80,1609425,Iamgold Corp,Bonds,TRUE,TRUE,Other,Other,Aviation + Power,FALSE,Included in analysis
Test,auto_eq_cb_full,BR51108,US378272AQ19,17825400,Glencore Funding Llc,Bonds,TRUE,TRUE,Coal,Coal,Aviation + Coal + Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR347807,US247361ZK72,27357842,Delta Air Lines Inc,Bonds,TRUE,TRUE,Aviation,Aviation,Aviation,TRUE,Included in analysis
Test,auto_eq_cb_full,BR328886,US629377CA80,370172,Nrg Energy Inc,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR250238,US29273RAF64,10361880,Energy Transfer Operatng,Bonds,TRUE,TRUE,Other,Other,Power,FALSE,Included in analysis
Test,auto_eq_cb_full,BR459039,US71654QAZ54,97708,Petroleos Mexicanos,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR100616,US695114CG18,1366500,Pacificorp,Bonds,TRUE,TRUE,Power,Power,Aviation + Coal + Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR305219,US75281AAS87,2940000,Range Resources Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas,TRUE,Included in analysis
Test,auto_eq_cb_full,BR246866,US65339KAV26,250625,Nextera Energy Capital,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR576698,US345397YG20,2092765,Ford Motor Credit Co Llc,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR408691,US144141DD73,1604343,Duke Energy Progress Inc,Bonds,TRUE,TRUE,Power,Power,Aviation + Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR250408,US91911TAP84,9570825,Vale Overseas Ltd,Bonds,TRUE,TRUE,Steel,Steel,Aviation + Coal + Power + Shipping,FALSE,Included in analysis
Test,auto_eq_cb_full,BR57515,CA45834ZAP41,595526,Inter Pipeline Ltd,Bonds,TRUE,TRUE,Other,Other,Power,FALSE,Included in analysis
Test,auto_eq_cb_full,BR624352,US651290AR99,26438,NA,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR311484,US89153UAF84,52768800,Total Capital Canada Ltd,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR263319,US406216BJ98,5354552,Halliburton Co,Bonds,TRUE,TRUE,Other,Other,Aviation + Oil&Gas,FALSE,Included in analysis
Test,auto_eq_cb_full,BR275164,US927804FS88,17128349,Virginia Elec & Power Co,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR511960,US440543AL07,1001250,Hornbeck Offshore Serv,Bonds,TRUE,TRUE,Shipping,Shipping,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR190574,US450319AA68,4510307,Itc Midwest Llc,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR421396,US73050QAA67,717654,Poinsettia Finance Ltd,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR155840,US71644EAJ10,6891167,Suncor Energy Inc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR171570,USP06076AA49,476875,Aes El Salvador Trust Ii,Bonds,TRUE,TRUE,Power,Power,Coal + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR305242,US641423BZ08,6769420,Nevada Power Co,Bonds,TRUE,TRUE,Power,Power,Aviation + Coal + Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR97799,US31428XBE58,8383793,Fedex Corp,Bonds,TRUE,TRUE,Other,Other,Aviation,FALSE,Included in analysis
Test,auto_eq_cb_full,BR150352,US373334JN28,2518960,NA,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR90392,US26884LAB53,5330950,Eqt Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas,TRUE,Included in analysis
Test,auto_eq_cb_full,BR328698,US67059TAE55,132275,Nustar Logistics Lp,Bonds,TRUE,TRUE,Other,Other,Aviation,FALSE,Included in analysis
Test,auto_eq_cb_full,BR93803,US565849AK29,14853870,Marathon Oil Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR356937,US56585AAG76,1305949,Marathon Petroleum Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR151346,USP22854AG14,823600,Cent Elet Brasileiras Sa,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR56617,CA02138ZAE30,370378,Altagas Ltd,Bonds,TRUE,TRUE,Other,Other,Oil&Gas + Power,FALSE,Included in analysis
Test,auto_eq_cb_full,BR576214,US345397YE71,791905,Ford Motor Credit Co Llc,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR246170,US837004CE86,416134,Dominion Energy South,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR340202,US406216BD29,1026454,Halliburton Co,Bonds,TRUE,TRUE,Other,Other,Aviation + Oil&Gas,FALSE,Included in analysis
Test,auto_eq_cb_full,BR198350,US250847DZ04,9518686,Dte Electric Co,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR61199,US04363UAB26,37320639,Pacific National Finance,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR510587,US78355HKC24,34454,Ryder System Inc,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR187313,US25179MAN39,532046,NA,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR204346,US677347CE41,20948351,Ohio Edison Co,Bonds,TRUE,TRUE,Power,Power,Coal + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR495948,US24820RAB42,11305920,Equinor Asa,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR269747,US740212AK19,420000,Precision Drilling Corp,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR119215,US845467AL33,10439601,Southwestern Energy Co,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas,TRUE,Included in analysis
Test,auto_eq_cb_full,BR218168,US461070AN44,14015260,Interstate Power & Light Co,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR310534,US50066AAJ25,3030705,Korea Gas Corp,Bonds,TRUE,TRUE,Other,Other,Oil&Gas + Power + Shipping,FALSE,Included in analysis
Test,auto_eq_cb_full,BR352313,US406216BG59,5133694,Halliburton Co,Bonds,TRUE,TRUE,Other,Other,Aviation + Oil&Gas,FALSE,Included in analysis
Test,auto_eq_cb_full,BR438597,US842587CV72,147068,Southern Co,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR37920,US89233P5T93,5155500,Toyota Motor Credit Corp,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Aviation + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR339612,US05565QBR83,50864948,Bp Capital Markets Plc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR289621,US93884PDV94,63594000,Washington Gas Light Co,Bonds,TRUE,TRUE,Other,Other,Power,FALSE,Included in analysis
Test,auto_eq_cb_full,BR93213,US674599CE35,8004960,Occidental Petroleum Cor,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR279014,US210518CW42,16549345,Consumers Energy Co,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR83833,US65334HAE27,6122695,NA,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR77854,US552704AD04,74063,Meg Energy Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR333627,US62704PAF09,994250,Murray Energy Corp,Bonds,TRUE,TRUE,Coal,Coal,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR344104,US398433AK84,1248,NA,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR423787,US345397XL24,3102660,Ford Motor Credit Co Llc,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR158040,US26874RAC25,14697744,Eni Spa,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR357406,US629568AV86,6015000,Nabors Industries Inc,Bonds,TRUE,TRUE,Other,Other,Oil&Gas,FALSE,Included in analysis
Test,auto_eq_cb_full,BR173354,US26442UAE47,63256404,Duke Energy Progress Llc,Bonds,TRUE,TRUE,Power,Power,Aviation + Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR276858,US89153VAE92,5622512,NA,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR621461,US85771PAL67,313745,Equinor Asa,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR227629,US28932MAG06,16390500,Elm Rd Generating Stat,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR32158,US61980AAD54,138684288,Motiva Enterprises Llc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR677379,US05565QCP19,126229,Bp Capital Markets Plc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR346202,US05565QDG01,21707194,Bp Capital Markets Plc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR179227,US26442CAM64,1929417,Duke Energy Carolinas Llc,Bonds,TRUE,TRUE,Power,Power,Aviation + Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR326144,US694308HH37,210630,Pacific Gas & Electric Co,Bonds,TRUE,TRUE,Power,Power,Aviation + Coal + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR513988,US268787AD07,108000,Ep Ener/Everest Acq Fin,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR100598,US122014AL76,1269898,Burlington Resources Inc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR656985,US37045XBK19,566056,General Motors Finl Co,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR181896,US419839AA31,1036751,Hawaiian Airlines 13-1b,Bonds,TRUE,TRUE,Aviation,Aviation,Aviation,TRUE,Included in analysis
Test,auto_eq_cb_full,BR87064,US546268AG84,1173944,Louisiana Land & Explor,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR101303,US35671DBL82,1016700,Freeport-Mcmoran Inc,Bonds,TRUE,TRUE,Other,Other,Oil&Gas + Power,FALSE,Included in analysis
Test,auto_eq_cb_full,BR517154,US049560AA31,2495568,Atmos Energy Corp,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR204421,US279158AE95,859430,Ecopetrol Sa,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR81568,US68268NAD57,4986792,Oneok Partners Lp,Bonds,TRUE,TRUE,Other,Other,Aviation,FALSE,Included in analysis
Test,auto_eq_cb_full,BR33288,US48667QAF28,7525718,Kazmunaygas National Co,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas,TRUE,Included in analysis
Test,auto_eq_cb_full,BR303663,US266233AB11,656141,Duquesne Light Holdings,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR529996,US797440BH66,1501888,San Diego G & E,Bonds,TRUE,TRUE,Power,Power,Coal + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR626466,US210518CT13,284775,Consumers Energy Co,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR594109,US166764AG56,109533,Chevron Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR173282,US28932MAJ45,36547431,Elm Rd Generating Stat,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR14759,US718546AL86,5744250,Phillips 66,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation,FALSE,Included in analysis
Test,auto_eq_cb_full,BR47898,US493738AE83,3919584,Kia Motors Corp,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive,TRUE,Included in analysis
Test,auto_eq_cb_full,BR108048,US268789AB07,930682,NA,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR422601,US443628AF98,762140,Hudbay Minerals Inc,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR188425,US74456QBD79,2258966,Public Service Electric & Gas,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR174134,US05565QBZ00,538372,Bp Capital Markets Plc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR646116,US71644EAE23,7696,Suncor Energy Inc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Aviation + Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR335986,USY4899GAS22,184114,Korea Hydro & Nuclear Po,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR272,US878742AV70,83504,Teck Resources Ltd,Bonds,TRUE,TRUE,Other,Other,Coal + Oil&Gas + Power,FALSE,Included in analysis
Test,auto_eq_cb_full,BR427579,US37045XBS45,5821070,General Motors Finl Co,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR238362,US694308HF70,29184200,Pacific Gas & Electric Co,Bonds,TRUE,TRUE,Power,Power,Aviation + Coal + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR85769,US040555CH53,1800360,Arizona Public Service Co,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR279061,US26442UAA25,33176390,Duke Energy Progress Llc,Bonds,TRUE,TRUE,Power,Power,Aviation + Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR634261,US89152UAD46,394841,Total Capital Sa,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR146321,US87305QCD16,3001764,NA,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR667261,US373334KF74,594606,Georgia Power Co,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR301060,US654740AU37,2769657,Nissan Motor Acceptance,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR148400,US266233AC93,190276,Duquesne Light Holdings,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR615275,US29364GAF00,105702,Entergy Corp,Bonds,TRUE,TRUE,Power,Power,Aviation + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR504722,US25746UCR86,1996860,Dominion Energy Inc,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR140439,US293562AD63,1794465,Eog Resources Inc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas,TRUE,Included in analysis
Test,auto_eq_cb_full,BR608733,US74733VAD29,2955082,Qep Resources Inc,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas,TRUE,Included in analysis
Test,auto_eq_cb_full,BR19426,US037735CW53,3856727,Appalachian Power Co,Bonds,TRUE,TRUE,Power,Power,Aviation + Coal + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR305756,US74153QAJ13,7616250,Pride International Llc,Bonds,TRUE,TRUE,Other,Other,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR205927,US49725VAB80,7546641,Kiowa Power Partners Llc,Bonds,TRUE,TRUE,Power,Power,NA,FALSE,Included in analysis
Test,auto_eq_cb_full,BR610355,US822582BT82,2001680,Shell International Finance Bv,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power + Shipping,TRUE,Included in analysis
Test,auto_eq_cb_full,BR381476,US26441CAY12,71865,Duke Energy Corp,Bonds,TRUE,TRUE,Power,Power,Aviation + Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR535532,US797440BR49,5517262,San Diego G & E,Bonds,TRUE,TRUE,Power,Power,Coal + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR123849,US927804FR06,8549179,Virginia Elec & Power Co,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR4007,US71654QAW24,3718750,Petroleos Mexicanos,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR354638,US233331AY31,3816755,Dte Energy Co,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR156370,US976843BH44,26076393,Wisconsin Public Service Corp,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR488960,US91913YAS90,642650,Valero Energy Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Power + Shipping,FALSE,Included in analysis
Test,auto_eq_cb_full,BR475574,US29103DAF33,2359229,NA,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR51946,US29364NAU28,418757,Entergy Mississippi Llc,Bonds,TRUE,TRUE,Power,Power,Aviation + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR377975,US03938LAX29,558750,Arcelormittal,Bonds,TRUE,TRUE,Steel,Steel,Coal + Power + Shipping + Steel,TRUE,Included in analysis
Test,auto_eq_cb_full,BR162057,US626717AD43,5012500,Murphy Oil Corp,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas,TRUE,Included in analysis
Test,auto_eq_cb_full,BR172380,US05565EAF25,11829252,Bmw Us Capital Llc,Bonds,TRUE,TRUE,Automotive,Automotive,Automotive + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR232079,US694308GE15,65826479,Pacific Gas & Electric Co,Bonds,TRUE,TRUE,Power,Power,Aviation + Coal + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR76508,CA13638ZDC64,5720163,Canadian Natl Resources,Bonds,TRUE,TRUE,Oil&Gas,Oil&Gas,Oil&Gas + Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR179628,US125896BP44,3276067,Cms Energy Corp,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR308141,US302570AW69,11929025,Nextera Energy Capital,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR562579,US31428XBG07,4386040,Fedex Corp,Bonds,TRUE,TRUE,Other,Other,Aviation,FALSE,Included in analysis
Test,auto_eq_cb_full,BR51707,US69351UAQ67,5952900,Ppl Electric Utilities Corp,Bonds,TRUE,TRUE,Power,Power,Power,TRUE,Included in analysis
Test,auto_eq_cb_full,BR205989,US76720AAG13,21588399,Rio Tinto Finance Usa Plc,Bonds,TRUE,TRUE,Steel,Steel,Power + Shipping + Steel,TRUE,Included in analysis
